日付,記事ID,タイトル,前日PV,当日PV,PV増減,成長率%,全期間PV
2026-09-04,1664794,【9/4出勤】【Gカップ】【横浜】初回から理性が決壊する一線越え。Gカップ美女の吐息と「名器の締め付け」に溺れた至高のGHRフィニッシュ体験記 #9/4 #神奈川,0,0,0,0.0,206
2026-09-04,1663730,"【9/5.7.9出勤】【Gカップ】【新宿】現役AV女優と禁断の初回本番GHR！熟練タイ古式と爆乳に搾り取られる、新宿の至高フィニッシュ体験記！ #9/5,9/7,9/9 #東京都内",0,0,0,0.0,144
2026-09-04,1668882,【9/3出勤】【Gカップ】【錦糸町】初回本番解禁！ムチムチ美女の「名器の締め付け」と、MBから溢れる巨乳に溺れる。至高のGHRフィニッシュ体験記 #9/3 #東京都内,0,0,0,0.0,556
2026-09-04,1640011,"【9/4.5.7出勤】【Gカップ】【池袋】池田エライザ似の爆乳美女と初回から「禁断の中出しNN合体」！深夜枠で溺れた、むっちりマシュマロボディの誘惑 #9/4,9/5,9/7 #東京都内",1,1,0,0.0,522
2026-09-04,1656071,"【9/4.5.6出勤】【Dカップ】【大宮】パフィーニップルの誘惑とSPPN密着！理性が吹き飛ぶ「NS生挿入」フィニッシュ体験記！ #9/4,9/5,9/6 #埼玉",1,1,0,0.0,436
2026-09-04,1817054,"【9/4.6出勤】【Fカップ】【武蔵小杉】本番解禁！たぬき顔美女の盛MN密着GHR体験記 #9/4,9/6 #神奈川",3,3,0,0.0,78
2026-09-04,1780559,"【9/4.5.6出勤】【Fカップ】【池袋】生ハメNNで絶頂！リアルアイドル顔美女の超濃厚ヌルヌル密着と至高のNN体験記 #9/4,9/5,9/6 #東京都内",2,2,0,0.0,193
2026-09-04,1656219,"【9/3.4.6出勤】【Fカップ】【吉祥寺】初回から濃厚PZ(パイズリ)から搾り取られる、至高の本番HRフィニッシュ！Gカップに溺れる「密着ソファー」の誘惑 #9/3,9/4,9/6",1,1,0,0.0,477
2026-09-04,1754553,"【9/5.7.8出勤】【Hカップ】【登戸】神乳PZで絶頂！細身巨乳美女の「 naked密着」と、鏡越しprprに溺れる至高のフィニッシュ体験記 #9/5,9/7,9/8",1,1,0,0.0,187
2026-09-04,1656054,【9/3出勤】【Jカップ】【大宮】初回から至高の本番NS生挿入！視界を覆う爆乳スタンプ…合意の上で堕ちた締まりに悶絶体験記 #9/3 #埼玉,1,1,0,0.0,675
2026-09-04,1656118,【9/5出勤】【Gカップ】【大宮】初回から巨乳MBのPZ多幸感！密着オイルで理性を溶かし、巨大な肉圧で搾り取られる至高の快楽 #9/5 #埼玉,1,1,0,0.0,252
2026-09-04,1655259,【9/3出勤】【Eカップ】【新宿】至高のPZで悶絶！柔らか巨乳の密着スタンプと「もう1回できる？」と囁かれる悦楽 #9/3 #東京都内,1,1,0,0.0,176
2026-09-04,1754531,【9/6出勤】【Gカップ】【赤坂】驚愕の神乳PZ！林ゆめ似の超絶スレンダー巨乳と、ゼロ距離密着に理性が溶ける体験記 #9/6 #東京都内,4,4,0,0.0,362
2026-09-04,1762949,【9/3出勤出勤】【Gカップ】【本厚木】HP通り可愛い美女のと一緒に入る泡洗体に溺れる至高の本番GHR体験記 #9/3 #神奈川,11,11,0,0.0,411
2026-09-04,1798255,"【9/5.6出勤】【Gカップ】【津田沼】むちむちボブ美女AN密着に狂う本番GHR体験記 #9/5,9/6 #千葉",5,5,0,0.0,226
2026-09-04,1656212,"【9/3.4.5出勤】【Jカップ】【吉祥寺】視界を塞ぐ爆乳の壁！ソファーでの密着ハグから搾り取られる、至高のPZ(パイズリ)フィニッシュ体験記！ #9/3,9/4,9/5",2,2,0,0.0,568
2026-09-04,1623774,【9/5出勤】【Jカップ】【池袋】「時間があるなら2回でもいいよ♥」初回からJカップ爆乳美女の神対応。無料パイズリPZの快感に溺れた、高身長元キャバ嬢との夜 #9/5 #東京都内,5,5,0,0.0,1046
2026-09-04,1710821,"【9/4.5.6出勤】【Gカップ】【新宿】元グラドルのH超え爆乳と「２回戦本番HR」に壊される、支配的な至高の体験記 #9/4,9/5,9/6 #東京都内",2,2,0,0.0,428
2026-09-04,1798265,"【9/4.5.7出勤】【Hカップ】【流山おおたかの森】極上神乳PZで絶頂！過去一柔らかい天然Hカップ美女の超密着パイズリ体験記 #9/4,9/5,9/7 #千葉",6,6,0,0.0,256
2026-09-04,1761541,【9/3出勤】【Gカップ】【品川】驚愕の神乳PZ！清楚系お姉さんの「naked密着」と、ゼロ距離奉仕に理性が溶ける体験記 #9/3 #東京都内,3,3,0,0.0,204
2026-09-04,1667106,【9/3出勤】【Fカップ】【厚木】初回で理性が決壊。有村架純似Fカップ美女の吐息と「ツルツル秘部」に溺れた至高の本番GHRフィニッシュ体験記 #9/3 #神奈川,5,5,0,0.0,391
2026-09-04,1798245,"【9/4.5出勤】【Iカップ】【南流山/流山おおたかの森】爆乳JD美女と本番解禁！オイルパイ挟みに狂うGHR体験記 #9/4,9/5 #千葉",8,8,0,0.0,187
2026-09-04,1653925,"【9/4.5.7出勤】【Fカップ】【新宿】初回から現役JDと濃厚DK＆生本番級GHR！スベスベ美肌の妹系美女と溺れる超密着PZの衝撃！#本日出勤 #9/4,9/5,9/7 #東京都内",1,1,0,0.0,373
2026-09-04,1836299,【9/4出勤】【Gカップ】【船橋】生のまま中出しNN解禁！華奢細身Gカップ美女の全裸密着と生本番フィニッシュ体験記 #9/4 #千葉,2,2,0,0.0,49
2026-09-04,1639983,【9/6出勤】【Gカップ】【中野】初回から巨乳ギャルのフルスロットルの寛容度。生Fからの「最後どうする？」で本番GHR。 #9/6 #東京都内,2,2,0,0.0,591
2026-09-04,1662519,"【9/3.4出勤】【Iカップ】【北千住】爆乳と「爆裂美尻」の衝撃！理性を溶かす密着オイルから、生の熱量に溺れた至高の初回本番HR体験記！ #9/3,9/4 #東京都内",10,10,0,0.0,418
2026-09-04,1683635,"【9/5.6.9出勤】【Eカップ】【登戸/溝の口】色白スレンダー美女の「超絶NF奉仕」と、上に跨り繋がる至高のGHR体験記 #9/5,9/6,9/9",1,1,0,0.0,337
2026-09-04,1683650,【9/5出勤】【Hカップ】【浦和】NN解禁！爆乳美女への「生挿入中出し」と溢れるデカ尻に溺れる至高の体験記 #9/5 #埼玉,4,4,0,0.0,521
2026-09-04,1683630,【9/4出勤】【Fカップ】【荻窪】22歳Fカップ美女の「名器の締め付け」と爆乳密着に溺れる至高の初回GHRフィニッシュ体験記 #9/4,3,3,0,0.0,214
2026-09-04,1761550,【9/2出勤】【Gカップ】【中野】本番解禁！柏木由紀似OLと一緒に入る泡洗体に溺れる至高のGHR体験記 #9/2 #東京都内,5,5,0,0.0,86
2026-09-04,1817039,【9/8出勤】【Iカップ】【本厚木】爆乳美女と無課金本番解禁！紙パンツ脱ぎ捨てトロ顔GHR体験記 #9/8 #神奈川,11,11,0,0.0,160
2026-09-04,1663765,"【9/7.9出勤】【Hカップ】【新宿】初回中出しNN解禁！沖縄出身ギャルと生in。至高の美ボディと「密着中出し」に溺れる、新宿の禁断生挿入フィニッシュ体験記 #9/7,9/9 #東京都内",1,1,0,0.0,147
2026-09-04,1677621,【9/4出勤】【Gカップ】【浦和】禁断のモロ出し。Gカップ美女の「生乳PZ」と、吐息が重なる濃厚フィニッシュ体験記 #9/4 #埼玉,1,1,0,0.0,415
2026-09-04,1656105,"【9/4.5出勤】【Fカップ】【大宮】密着オイル攻めの果てに迎えた、衝撃の初回本番HRフィニッシュ！ #9/4,9/5 #埼玉",3,3,0,0.0,479
2026-09-04,1677604,"【9/4.5出勤】【Fカップ】【赤羽】「アニメ声」たぬき顔美女と初回本番解禁！密着マッサージに溺れる至高のGHRフィニッシュ体験記 #9/4,9/5 #埼玉",4,4,0,0.0,577
2026-09-04,1802001,"【9/4.5.6出勤】【Kカップ】【池袋】Kカップお姉さん美女のMB密着と爆乳PZフィニッシュ体験記 #9/4,9/5,9/6 #東京都内",4,4,0,0.0,81
2026-09-04,1655185,"【9/5.6.8出勤】【Gカップ】【横浜】癒し系お姉さんの「隠しきれないHカップ」に悶絶！密着オイルから搾り取られる、至高のPZ(パイズリ)フィニッシュ体験記 #9/5,9/6,9/8 #神奈川",4,4,0,0.0,646
2026-09-04,1597345,"【9/5.7出勤】【Iカップ】【品川】高身長ムチムチ聖母の「生OPI」洗礼！SKSK衣装から溢れる爆乳PZ(パイズリ)体験記 #9/5,9/7 #東京都内",8,8,0,0.0,1090
2026-09-04,1754540,"【9/4.5.8出勤】【Hカップ】【新宿】驚愕の爆乳PZ！清楚系色白スレンダー美女のゼロ距離密着と、脳がとろける至高の体験記 #9/4,9/5,9/8 #東京都内",3,3,0,0.0,143
2026-09-04,1788157,"【9/4.5出勤】【Gカップ】【吉祥寺】本番解禁！HP通り美人なムッチリ巨乳と密着69に理性が溶けるGHR体験記 #9/4,9/5",2,2,0,0.0,54
2026-09-04,1639998,【9/4出勤】【Kカップ】【銀座】揉みごたえ充分の巨乳は感度も抜群！ ふわふわおっ杯で濃厚密着PZ(パイズリ) #9/4 #東京都内,1,1,0,0.0,823
2026-09-04,1667095,"【9/4.5.6出勤】【Fカップ】【関内】初回から理性が決壊する一線越え。本格派美女の「お口で装着」と名器の締め付けに溺れた至高のGHRフィニッシュ体験記 #9/4,9/5,9/6 #神奈川",0,0,0,0.0,701
2026-09-04,1836312,【9/1出勤】【Hカップ】【柏】タヌキ顔Hカップ美女と本番解禁！ソファー密着GHR体験記 #9/1 #千葉,3,3,0,0.0,132
2026-09-04,1653899,"【9/4.6.7出勤】【Gカップ】【新宿】スレンダーな腰に「上向き巨乳」の奇跡…職場のマドンナ似との密着PZ(パイズリ) #9/4,9/6,9/7 #東京都内",0,0,0,0.0,258
2026-09-04,1802007,"【9/4.6出勤】【Fカップ】【中野】現役学生の高身長童顔美女と楽しむ至高の本番GHR体験記 #9/4,9/6 #東京都内",1,1,0,0.0,32
2026-09-04,1662507,【9/3出勤】【Gカップ】【五反田】金額交渉なしの神展開！「今日は特別だよ…♥」と囁かれ、生の温もりに溺れた至高の初回生挿入NS体験記！ #9/3 #本日出勤 #東京都内,0,0,0,0.0,464
2026-09-04,1683683,【9/6出勤】【Gカップ】【横浜】洗体アシストで悶絶。巨乳美女の「生乳PZ」と、密着バックご奉仕に溺れる至高のフィニッシュ体験記 #9/6 #神奈川,0,0,0,0.0,329
2026-09-04,1655202,【9/6出勤】【Gカップ】【横浜】初回極上PZの衝撃！初回から弾力MAXのOPIスタンプと禁断の密着洗体…NPの誘惑に搾り取られるPZフィニッシュ #9/6 #神奈川,1,1,0,0.0,507
2026-09-04,1673756,【9/5出勤】【Fカップ】【大宮】爆乳解禁！追加なしの極上PZ。至高の肉感と密着ハグに溺れるパイズリフィニッシュ体験記 #9/5 #埼玉,0,0,0,0.0,240
2026-09-04,1817029,【9/3出勤】【Fカップ】【赤坂】ツルスベ巨乳美女のSPPN全裸密着と怒涛のPZフィニッシュ体験記 #9/3 #東京都内,1,1,0,0.0,81
2026-09-04,1797240,【9/2出勤】【Iカップ】【溝の口】ぱるる系清楚アイドルと本番解禁！新人美巨乳密着に狂うGHR体験記 #9/2 #本日出勤,1,1,0,0.0,49
2026-09-04,1823574,"【9/9.10.12出勤】【Gカップ】【秋葉原】生挿入NS解禁！小顔くびれ美巨乳美女の生中出し濃厚DKS体験記 #9/9,9/10,9/12 #東京都内",1,1,0,0.0,72
2026-09-04,1663754,"【9/5.6出勤】【Gカップ】【新宿】初回から境界線を超えた超密着！JD美女と溶け合う「生感覚」の衝撃。極上本番HRフィニッシュ #9/5,9/6 #東京都内",0,0,0,0.0,152
2026-09-04,1822402,【8/31出勤】【Gカップ】【登戸】色白小顔ギャル美女と本番解禁！一緒シャワー全裸密着GHR体験記,1,1,0,0.0,26
2026-09-04,1656077,【9/6出勤】【Iカップ】【大宮】おわん型巨乳の重圧と「生」の温もり…感度抜群の地雷系美女と堕ちる、衝撃の初回本番NSフィニッシュ！ #9/6 #埼玉,0,0,0,0.0,191
2026-09-04,1656126,【9/4出勤】【Gカップ】【大宮】「ムチふわ爆乳」の誘惑…おっぱいスタンプから搾り取られる、至高のPZ(パイズリ)フィニッシュ体験記！ #9/4 #埼玉,0,0,0,0.0,165
2026-09-04,1599734,"【9/4.6.7出勤】【Gカップ】【新宿】初回で合体まで至った至福の本番HR体験記「このGカップ、本物だ…」若さ弾ける爆乳美女の神対応。 #9/4,9/6,9/7 #東京都内",0,0,0,0.0,190
2026-09-04,1601302,"【9/4.5.6出勤】【Hカップ】【恵比寿】初回から「ちゃんと着けるから、挿れてもいい？♥」淫らな聖女の逆指名。現役看護師と堕ちる、ヌルヌル密着の絶頂本番HR #9/4,9/5,9/6 #東京都内",0,0,0,0.0,890
2026-09-04,1817046,"【9/5.6出勤】【Hカップ】【武蔵小杉】生のまま中出し解禁！美形細身巨乳美女の全裸密着と生本番NNフィニッシュ体験記 #9/5,9/6 #神奈川",1,1,0,0.0,122
2026-09-04,1794515,【8/30出勤】【Jカップ】【大宮】地雷系むちむち美女本番解禁！トップレス密着に狂うGHR体験記 #埼玉,2,2,0,0.0,155
2026-09-04,1683671,"【9/4.5.6出勤】【Eカップ】【大宮】AV女優黒川すみれ似美女の「生乳PZ」と、Sっ気溢れる言葉責めに溺れる至高の体験記 #9/4,9/5,9/6 #埼玉",2,2,0,0.0,252
2026-09-04,1762946,"【9/4.5.6出勤】【Hカップ】【横浜】170cmの48Kgスーパーモデル級美人のKP剥ぎ取り密着に狂う本番GHR体験記 #9/4,9/5,9/6 #神奈川",1,1,0,0.0,123
2026-09-04,1780536,【9/3出勤】【Gカップ】【多摩】生ハメNNで絶頂！小顔グラマラス美女の超密着ヌルヌル本番と至高の体験記 #9/3,0,0,0,0.0,106
2026-09-04,1662542,【9/5出勤】【Eカップ】【横浜】至福の初回NS生本番挿入！お腹への発射で締める、最高級の「パコ姫」ホスピタリティ体験記！ #9/5 #神奈川,0,0,0,0.0,179
2026-09-04,1828751,【9/4出勤】【Fカップ】【成増】小動物系Fカップ美女と本番解禁！透け衣装密着GHR体験記 #9/4 #東京都内,0,0,0,0.0,36
2026-09-04,1788175,【9/4出勤】【Fカップ】【練馬】本番解禁！YouTuberかすちゃん似美女のおっぱい密着に狂うGHR体験記 #9/4 #東京都内,0,0,0,0.0,120
2026-09-04,1656086,"【9/4.5出勤】【Iカップ】【大宮】神スタイルと初回NSの悦楽！AI超えの美体と堕ちる「生の温もり」…2回戦連続フィニッシュ #9/4,9/5 #埼玉",0,0,0,0.0,496
2026-09-04,1656283,"【9/8.9.10出勤】【Fカップ】【調布】清楚な顔立ちに潜む、驚愕の「名器」と感度…理性が決壊する交渉の末、生の温もりに溺れた至高の初回本番HR体験記！ #9/8,9/9,9/10",0,0,0,0.0,517
2026-09-04,1836306,【9/6出勤】【Hカップ】【成田】圧倒的爆乳美女と本番解禁！全裸騎乗位密着GHR体験記 #9/6 #千葉,1,1,0,0.0,24
2026-09-04,1789466,"【9/8.9.10出勤】【Hカップ】【海老名】本番解禁！Fカップおっとり美人と生まれたて全裸密着に狂うGHR体験記 #9/8,9/9,9/10 #神奈川",0,0,0,0.0,87
2026-09-04,1653910,【8/28出勤】【Fカップ】【新宿】お風呂屋超えの濃厚PZ(パイズリ)！Fカップ美乳嬢と溺れる「寸止め地獄」と「密着DKフィニッシュ」,1,1,0,0.0,205
2026-09-04,1655143,【9/3出勤】【Fカップ】【横浜】隠れ家で堕ちる「脱衣プレイ」とNBRの誘惑…至近距離で見つめられ搾り取られる極上PZ(パイズリ)の衝撃！,1,1,0,0.0,199
2026-09-04,1656274,"【9/6.8.11出勤】【Fカップ】【登戸】溢れる巨乳Gカップの衝撃！密着オイル攻めから交渉で堕ちた、至高の「生感覚」本番GHRフィニッシュ体験記！ #9/6,9/8,9/11",0,0,0,0.0,249
2026-09-04,1668292,"【9/4.5.7出勤】【Iカップ】【新宿】爆乳解禁。清楚系アイドル美女の「生乳PZ」と、理性を奪う中出し。至高のフィニッシュ体験記 #9/4,9/5,9/7 #東京都内",1,1,0,0.0,211
2026-09-04,1710833,"【9/5.6出勤】【Fカップ】【中目黒】清楚系美女の溢れるFカップ爆乳に溺れる至高の本番GHR体験記 #9/5,9/6 #東京都内",0,0,0,0.0,241
2026-09-04,1761543,【9/3出勤】【Eカップ】【中野】本番解禁！高身長Fカップ女子大生の「数の子天井ナカ出し」とSPPN密着に溺れる至高のGHR体験記 #9/3 #東京都内,1,1,0,0.0,145
2026-09-04,1651485,"【9/8.10出勤】【Gカップ】【登戸】初回から「ねぇ、もう一回しよ♥」極上Gカップに溺れる本番NS二回転フィニッシュ #9/8,9/10",0,0,0,0.0,350
2026-09-04,1828762,"【9/7.11出勤】【Hカップ】【溝の口】天然H神乳美女のノーブラニット密着PZで絶頂！顔面胸当て体験記 #9/7,9/11 #神奈川",3,3,0,0.0,32
2026-09-04,1642194,【8/26出勤】【Fカップ】【登戸】街で二度見する爆美女と「密着シャワー」の悦楽…初回から奥地まで咥え込む濃厚Fで昇天！,0,0,0,0.0,287
